id,ean,name,type,food_type,brand,product_origin,supplier,top_category,top_category_id,category_path,size,unit_of_measure,increment_by,min_order,max_order,price,currency,formatted_price,min_buying_value,stock_status,stock_qty,is_available,availability_max,seller,seller_type,shipping,is_marketplace,is_express,is_bulk,is_scalable,is_fbc,preorder,has_promo
150427,6164004454765,Santa Maria Original Coconut Milk 400ml,FOOD,DRY,SANTA MARIA,Kenya,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Tins, Jars & Packets/Coconut Milk",400ml,pieces,1,1,10,269,KES,KES269.00,269.00,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
175305,6164000449208,Java Chocolate Chip Cookies 300g,FOOD,DRY,JAVA,Kenya,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Biscuits, Crackers & Cakes/Digestives & Assorted Biscuits/Cookies",300g,pieces,1,1,10,629,KES,KES629.00,629.00,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
119932,6164004732252,Kaputei Roasted Pepper Pesto 190g,FOOD,DRY,KAPUTEI,Kenya,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Condiments, Dressings & Marinades/Sauces & Condiments/Peri-Peri",190g,pieces,1,1,10,399,KES,KES399.00,399.00,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
27574,6164000276484,Winnies Pure Health Toto Afya Flour 1Kg,FOOD,DRY,WINNIE'S PURE HEALTH,Kenya,Carrefour,Food Cupboard,FKEN1700000,Food Cupboard/Sugar & Home Baking/Flour & Bread Mixes/Plain White Flour,1Kg,pieces,1,1,24,326,KES,KES326.00,326.00,inStock,,True,24,Carrefour,main,SLOTTED,False,False,False,False,False,False,True
106086,8410159270070,FIGARO SLICE GREEN OLIVES 340G,FOOD,DRY,FIGARO,Spain,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Tins, Jars & Packets/Pickles & Olives/Green Olives",340g,pieces,1,1,10,469,KES,KES469.00,469.00,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
145183,8691216098565,HARIBO STARMIX 160G,FOOD,DRY,HARIBO,Turkey,Carrefour,Food Cupboard,FKEN1700000,Food Cupboard/Chocolate & Confectionery/Candy/Fruit Sweet,160g,pieces,1,1,10,360,KES,KES360.00,360.00,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
203235,6223001200758,Pretzo Salted Pretzel Sticks 250g,FOOD,DRY,Pretzo,Egypt,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Chips, Dips & Snacks/Chips",50g,pieces,1,1,10,105,KES,KES105.00,105.00,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
56094,6161113061600,Indulge Dark Chippits 375G,FOOD,DRY,INDULGE,,Carrefour,Food Cupboard,FKEN1700000,Food Cupboard/Chocolate & Confectionery/Chocolates/Speciality,,pieces,1,1,10,995,KES,KES995.00,995.00,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
171212,8606105662024,Jake Vitamin Raspberry Candy 18G,FOOD,DRY,JAKE,,Carrefour,Food Cupboard,FKEN1700000,Food Cupboard/Chocolate & Confectionery/Candy/Loose Candy,18gm,pieces,1,1,10,200,KES,KES200.00,200.00,lowStock,4,True,4,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
193053,7174000409224,Sesia Peeled Peanuts 500G,FOOD,DRY,SESIA,,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Nuts, Dates & Dried Fruits/Nuts & Seeds/Peanuts",500g,pieces,1,1,10,450,KES,KES450.00,450.00,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
194656,6161115380136,Sweetunda Fruit Chutney Crackies 120g,FOOD,DRY,SWEETUNDA,,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Chips, Dips & Snacks/Chips",120g,pieces,1,1,10,186,KES,KES186.00,186.00,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
36805,6164000276149,Winnies Pure Health Ugali Afya 2Kg,FOOD,DRY,WINNIE'S PURE HEALTH,Kenya,Carrefour,Food Cupboard,FKEN1700000,Food Cupboard/Sugar & Home Baking/Flour & Bread Mixes/Corn Flour,2Kg,pieces,1,1,12,293,KES,KES293.00,293.00,inStock,,True,12,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
28335,8858679318474,Sea Korus Tuna Shredded In Sunflower 185g,FOOD,DRY,SEA KORUS,Thailand,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Tins, Jars & Packets/Tuna & Seafood/Tuna",185g,pieces,1,1,24,272,KES,KES272.00,272.00,inStock,,True,24,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
43650,6008792500061,Famila The Original Ujimix Sour Porridge 1Kg,FOOD,DRY,FAMILA,Kenya,Carrefour,Food Cupboard,FKEN1700000,Food Cupboard/Sugar & Home Baking/Flour & Bread Mixes/Plain White Flour,1Kg,pieces,1,1,24,155,KES,KES155.00,155.00,inStock,,True,24,Carrefour,main,SLOTTED,False,False,False,False,False,False,True
112969,6164001331151,KAPUTEI TOMATO KETCHUP 400G,FOOD,DRY,KAPUTEI,,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Condiments, Dressings & Marinades/Sauces & Condiments/Ketchup",,pieces,1,1,10,189,KES,KES189.00,189.00,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
202393,6161100916005,Tropical Heat Sweet Tamu Chevda 150G,FOOD,DRY,TROPICAL HEAT,,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Chips, Dips & Snacks/Chips",150g,pieces,1,1,4,180,KES,KES180.00,180.00,inStock,,True,4,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
136561,6164004454734,Santa Maria Sweet Corn Kernel In Brine 400g,FOOD,DRY,SANTA MARIA,Kenya,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Tins, Jars & Packets/Canned Vegetables&#39;/Corn",400g,pieces,1,1,10,179,KES,KES179.00,179.00,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
99453,6164004645156,Aryuva Chick Peas In Brine 400g,FOOD,DRY,ARYUVA,,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Tins, Jars & Packets/Canned Vegetables&#39;/Chick Peas & Hummos",400g,pieces,1,1,10,149,KES,KES149.00,149.00,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
186334,4901515003783,Kikkoman Soy Sauce 500ml,FOOD,DRY,KIKKOMAN,Japan,Carrefour,Food Cupboard,FKEN1700000,Food Cupboard/Cooking Ingredients/Cooking Sauces & Pastes/Soya Sauce,90g,pieces,1,1,10,468,KES,KES468.00,468.00,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
87579,6924743927902,PEPSICO LAY'S BBQ FLAVOR 104G,FOOD,DRY,LAY'S,Kenya,Carrefour,Food Cupboard,FKEN1700000,Food Cupboard/World Specialities/Chinese,104gr,pieces,1,1,10,390,KES,KES390.00,390.00,lowStock,9,True,9,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
48127,6164003944342,Sweetunda Dried Mixed Fruit 200g,FOOD,DRY,SWEETUNDA,Kenya,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Nuts, Dates & Dried Fruits/Dried Fruits",200g,pieces,1,1,10,500,KES,KES500.00,500.00,lowStock,7,True,7,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
135968,6161113062461,Simply Gourmet Ground Almond 400g,FOOD,DRY,SIMPLY GOURMET,Kenya,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Nuts, Dates & Dried Fruits/Nuts & Seeds/Almonds",400g,pieces,1,1,10,1510,KES,KES1510.00,1510.00,lowStock,6,True,6,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
16347,5053990101597,Pringles Sour Cream And Onion Chips 165G,FOOD,DRY,PRINGLES,United Kingdom,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Chips, Dips & Snacks/Canister & Puffs/Canister",165g,pieces,1,1,10,460,KES,KES460.00,460.00,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
217844,5060016803083,Cooks & Co Chick Peas 400G,FOOD,DRY,COOKS&CO,Italy,Carrefour,Food Cupboard,FKEN1700000,Food Cupboard/World Specialities/UK,400g,pieces,1,1,10,348,KES,KES348.00,348.00,lowStock,7,True,7,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
49838,6161100916784,Tropical Heat Chevda Chilli Lemon 340G,FOOD,DRY,TROPICAL HEAT,Kenya,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Nuts, Dates & Dried Fruits/Nuts & Seeds/Mixed Nuts",340g,pieces,1,1,10,399,KES,KES399.00,399.00,lowStock,7,True,7,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
141192,796554968322,Caroline Gluten Free Pancakes & Waffles Mix 435g,FOOD,DRY,CAROLINE'S CUPCAKES,Kenya,Carrefour,Food Cupboard,FKEN1700000,Food Cupboard/Sugar & Home Baking/Baking Ingredients/Ready Mixes,435g,pieces,1,1,10,700,KES,KES700.00,700.00,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
6484,6161103376325,Dairyland White Compound Chocolate Bar 500g,FOOD,DRY,DAIRY LAND,Kenya,Carrefour,Food Cupboard,FKEN1700000,Food Cupboard/Sugar & Home Baking/Baking Ingredients/Cooking Chocolate & Cacao,500g,pieces,1,1,10,600,KES,KES600.00,600.00,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,True
37157,40111490,M&Ms Chocolate 45G,FOOD,DRY,M&M'S,United States,Carrefour,Food Cupboard,FKEN1700000,Food Cupboard/Chocolate & Confectionery/Chocolates/Kids Chocolates,45g,pieces,1,1,10,225,KES,KES225.00,225.00,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
245389,6162000043587,Zesta green Chilli Sauce 375g,FOOD,DRY,ZESTA,,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Condiments, Dressings & Marinades/Sauces & Condiments/Hot Sauces",,pieces,1,1,10,99,KES,KES99.00,99.00,inStock,,True,100,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
94451,6164004592009,Kentaste Desiccated Coconut 100G,FOOD,DRY,KENTASTE,Kenya,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Tins, Jars & Packets/Coconut Milk",100g,pieces,1,1,24,130,KES,KES130.00,130.00,inStock,,True,24,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
26216,6009601710978,Lyons Maid 24 Ice Cream Cones 120G,FOOD,DRY,LYONS,KENYA,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Biscuits, Crackers & Cakes/Coated Biscuits & Wafers/Wafers",120G,pieces,1,1,10,350,KES,KES350.00,350.00,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
73699,6164003944670,Sweetunda Dried Mango 100G,FOOD,DRY,SWEETUNDA,Kenya,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Nuts, Dates & Dried Fruits/Dried Fruits",,pieces,1,1,10,300,KES,KES300.00,300.00,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
39645,6161101140454,Naturalli Pine Nuts 100g,FOOD,DRY,NATURALLI,Kenya,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Nuts, Dates & Dried Fruits/Nuts & Seeds/Nuts",100g,pieces,1,1,10,1399,KES,KES1399.00,1399.00,lowStock,5,True,5,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
239243,6161103375779,Dairyland F Mint Chocolate 80G,FOOD,DRY,DAIRYLAND,,Carrefour,Food Cupboard,FKEN1700000,Food Cupboard/Chocolate & Confectionery/Chocolates/Snacking Chocolates,80g,pieces,1,1,10,180,KES,KES180.00,180.00,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
34695,6164000072161,Krackles Barbque 125G,FOOD,DRY,KRACKLES,Kenya,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Chips, Dips & Snacks/Canister & Puffs/Puffs",125g,pieces,1,1,10,197,KES,KES197.00,197.00,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
138250,757349228281,AMERICAN GOURMET TOMATO KETCHUP5KG,FOOD,DRY,AMERICAN GOURMET,United States,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Condiments, Dressings & Marinades/Sauces & Condiments/Ketchup",5kg,pieces,1,1,10,1500,KES,KES1500.00,1500.00,lowStock,4,True,4,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
106695,710535664775,Golden Orchid Capers In Vinegar 100g,FOOD,DRY,GOLDEN ORCHID,United States,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Tins, Jars & Packets/Pickles & Olives/Gherkins & Pickles",100g,pieces,1,1,10,287,KES,KES287.00,287.00,lowStock,6,True,6,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
82805,6161114160012,Bitez Crunchy Corn Barbeque Sauce Snack 30G,FOOD,DRY,BITEZ,KENYA,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Chips, Dips & Snacks/Canister & Puffs/Puffs",30G,pieces,1,1,10,30,KES,KES30.00,30.00,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
8211,6161101251921,Manji Shortcake Biscuit Jar 1kg,FOOD,DRY,MANJI,Kenya,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Biscuits, Crackers & Cakes/Digestives & Assorted Biscuits/Assorted & Tins",1kg,pieces,1,1,10,655,KES,KES655.00,655.00,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
23195,6161100691513,Nutfields Dry Roasted And Salted Peanuts 250g,FOOD,DRY,NUTFIELDS,Kenya,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Nuts, Dates & Dried Fruits/Nuts & Seeds/Peanuts",250g,pieces,1,1,24,395,KES,KES395.00,395.00,inStock,,True,24,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
89973,93525862,Safcol Tuna In Smoked 95G  - Canned Fish,FOOD,DRY,SAFCOL,United States,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Tins, Jars & Packets/Tuna & Seafood/Tuna",95g,pieces,1,1,10,275,KES,KES275.00,275.00,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
211009,6164000073076,Ola Tortilla Chips Lime 40G,FOOD,DRY,OLA,,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Chips, Dips & Snacks/Tortilla & Nacho/Tortilla",40g,pieces,1,1,10,65,KES,KES65.00,65.00,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
67246,6161102170917,Pearl Super Basmati fortified Rice 2Kg,FOOD,DRY,PEARL,Kenya,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Rice, Pasta & Pulses/Rice/Indian Basmati Rice",2kg,pieces,1,1,10,784,KES,KES784.00,784.00,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
23680,6001065601113,Cadbury Dairy Milk Top Deck With Mint Chocolate 80G,FOOD,DRY,CADBURY,South Africa,Carrefour,Food Cupboard,FKEN1700000,Food Cupboard/Chocolate & Confectionery/Chocolates/Snacking Chocolates,80g,pieces,1,1,10,285,KES,KES285.00,285.00,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
245640,8690146650812,Bebeto Gummy Candy Funny  Bears 35g,FOOD,DRY,BEBETO,,Carrefour,Food Cupboard,FKEN1700000,Food Cupboard/Chocolate & Confectionery/Candy/Chews Candy,35g,pieces,1,1,10,75,KES,KES75.00,75.00,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
217861,6161115380181,Sweetunda Chilli Salt Crackies 30g,FOOD,DRY,SWEETUNDA,,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Biscuits, Crackers & Cakes/Crackers & Crispbread/Crackers",30g,pieces,1,1,10,55,KES,KES55.00,55.00,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
239920,6091059003337,Tropical Tuna Chunk In Oil 170G,FOOD,DRY,TROPICAL,,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Tins, Jars & Packets/Tuna & Seafood/Tuna",,pieces,1,1,10,415,KES,KES415.00,415.00,inStock,,True,100,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
66985,6221033111318,Heinz Tomato Paste 370g,FOOD,DRY,HEINZ,Egypt,Carrefour,Food Cupboard,FKEN1700000,Food Cupboard/Cooking Ingredients/Cooking Sauces & Pastes/Tomato Paste,370g,pieces,1,1,10,378,KES,KES378.00,378.00,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
181285,8033844980391,Novi Red Kidney Beans 400g,FOOD,DRY,NOVI,Italy,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Tins, Jars & Packets/Canned Vegetables&#39;/Baked Beans",400g,pieces,1,1,10,249,KES,KES249.00,249.00,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
23696,7622202299568,Cadbury Lunch Bar 44G,FOOD,DRY,CADBURY,South Africa,Carrefour,Food Cupboard,FKEN1700000,Food Cupboard/Chocolate & Confectionery/Chocolates/Snacking Chocolates,44g,pieces,1,1,10,179,KES,KES179.00,179.00,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
179731,6161114160111,Norda Ringoz Sweet Paprika Crunchy Corn Rings 25G,FOOD,DRY,,KENYA,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Chips, Dips & Snacks/Canister & Puffs/Puffs",25G,pieces,1,1,10,29,KES,KES29.00,29.00,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
10981,8295660671,Prezioso Modena Balsamic Vinegar 500ml,FOOD,DRY,PRESIOZO,Italy,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Condiments, Dressings & Marinades/Salad Dressings & Vinaigrettes/Special Vinegars",500ml,pieces,1,1,10,520,KES,KES520.00,520.00,lowStock,4,True,4,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
102008,6161100916302,Tropical Heat Chocolate Rice Cakes 30G,FOOD,DRY,TROPICAL HEAT,Kenya,Carrefour,Food Cupboard,FKEN1700000,Food Cupboard/Chocolate & Confectionery/Chocolates/Snacking Chocolates,30g,pieces,1,1,10,60,KES,KES60.00,60.00,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
158957,792382436408,Godson Organics Flax Seeds/Lin Seeds 150G,FOOD,DRY,GODSON ORGANICS,United States,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Nuts, Dates & Dried Fruits/Nuts & Seeds/Seeds",150G,pieces,1,1,10,199,KES,KES199.00,199.00,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
202389,6161100916043,Tropical Heat Chilli Lemon Chevda 150G,FOOD,DRY,TROPICAL HEAT,,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Chips, Dips & Snacks/Chips",150g,pieces,1,1,10,180,KES,KES180.00,180.00,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
134960,6164003944953,Sweetunda Dried Pineapple 100g,FOOD,DRY,SWEETUNDA,Kenya,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Nuts, Dates & Dried Fruits/Dried Fruits",100g,pieces,0.2,1,10,300,KES,KES300.00,300.00,lowStock,2,True,2,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
110726,6161114650216,Weetabix Oatibix Jumbo Oats 500g,FOOD,DRY,WEETABIX,Kenya,Carrefour,Food Cupboard,FKEN1700000,Food Cupboard/Breakfast Cereals & Bars/Oats,500g,pieces,1,1,10,360,KES,KES360.00,360.00,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
39651,6161101140096,Naturalli Pumpkin Seeds 100g,FOOD,DRY,NATURALLI,Kenya,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Nuts, Dates & Dried Fruits/Nuts & Seeds/Seeds",100g,pieces,1,1,24,265,KES,KES265.00,265.00,lowStock,4,True,4,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
167694,8033844980032,Novi Peeled Tomatoes 400g,FOOD,DRY,NOVI,Italy,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Tins, Jars & Packets/Canned Vegetables&#39;/Peeled & Chopped Tomato",400g,pieces,1,1,10,249,KES,KES249.00,249.00,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
31961,6161102170160,Pearl Pishori fortified rice 1Kg,FOOD,DRY,PEARL,Kenya,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Rice, Pasta & Pulses/Rice/Special Rice",1kg,pieces,1,1,10,323,KES,KES323.00,323.00,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,True
23168,6161100690844,Out Of Africa Cholesterol Free Honey Coated Macadamia Nuts 150g,FOOD,DRY,OUT OF AFRICA,Kenya,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Nuts, Dates & Dried Fruits/Nuts & Seeds/Nuts",150g,pieces,1,1,24,505,KES,KES505.00,505.00,inStock,,True,24,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
23166,6161100690639,Out Of Africa Macadamia Nuts 250G,FOOD,DRY,OUT OF AFRICA,Kenya,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Nuts, Dates & Dried Fruits/Nuts & Seeds/Nuts",250g,pieces,1,1,10,850,KES,KES850.00,850.00,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
34729,6164000072659,Kripsii Barbecue Chicken Potato Krisps 50G,FOOD,DRY,KRIPSII,Kenya,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Chips, Dips & Snacks/Chips, Dips & Snacks",50g,pieces,1,1,10,60,KES,KES60.00,60.00,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
23894,6164000507779,Nature Taste Tahini Paste 200g,FOOD,DRY,NATURE'S TASTES,Kenya,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Condiments, Dressings & Marinades/Salad Dressings & Vinaigrettes/Tahina",200g,pieces,1,1,10,745,KES,KES745.00,745.00,lowStock,8,True,8,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
8728,6161100770294,Green Forest Roasted And Salted Peeled Peanuts 100g,FOOD,DRY,GREENFOREST,Kenya,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Nuts, Dates & Dried Fruits/Nuts & Seeds/Peanuts",100g,pieces,1,1,24,90,KES,KES90.00,90.00,inStock,,True,24,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
34717,6164000072437,Ola Mexican Crunch Tortilla Chips 200G,FOOD,DRY,OLA,,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Chips, Dips & Snacks/Chips, Dips & Snacks",200g,pieces,1,1,10,324,KES,KES324.00,324.00,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
19732,6166000002018,Nutri Choice Pure Natural And Organic Real Honey 500g,FOOD,DRY,REAL,Kenya,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Jams, Honey & Spreads/Honey/Natural Honey",500g,pieces,1,1,10,499,KES,KES499.00,499.00,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
155166,6161100917750,Tropical Heat Snacks Heroes Potato Chips Tomato Ketchup 40G,FOOD,DRY,TROPICAL HEAT,Kenya,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Chips, Dips & Snacks/Chips",40g,pieces,1,1,10,60,KES,KES60.00,60.00,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
133756,6161100916715,Tropical Heat Chevda Original 1Kg,FOOD,DRY,,Kenya,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Nuts, Dates & Dried Fruits/Nuts & Seeds/Mixed Nuts",1kg,pieces,1,1,10,1200,KES,KES1200.00,1200.00,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
32269,6161100916159,Tropical Heat SuperFit Rice Cakes Brown 120G,FOOD,DRY,TROPICAL HEAT,Kenya,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Biscuits, Crackers & Cakes/Crackers & Crispbread/Crackers",100g,pieces,1,1,10,180,KES,KES180.00,180.00,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
241355,8851042806110,Sandee White Sticky Rice 1Kg,FOOD,DRY,,,Carrefour,Food Cupboard,FKEN1700000,Food Cupboard/World Specialities/Thai,1 kg	,pieces,1,1,10,1095,KES,KES1095.00,1095.00,lowStock,1,True,1,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
102355,6281020010710,Luna Baked Beans 400G,FOOD,DRY,LUNA,Saudi Arabia,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Tins, Jars & Packets/Canned Vegetables&#39;/Baked Beans",400g,pieces,1,1,10,219,KES,KES219.00,219.00,lowStock,5,True,5,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
165713,6161102370294,Lyons Garlic Mayonnaise 340Ml,FOOD,DRY,LYONS,KENYA,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Condiments, Dressings & Marinades/Sauces & Condiments/Mayonnaise",340ML,pieces,1,1,10,359,KES,KES359.00,359.00,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
32276,6161100910973,Tropical Heat Snacks Salted Potato Crisps 100G,FOOD,DRY,TROPICAL HEAT,Kenya,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Chips, Dips & Snacks/Chips",100g,pieces,1,1,10,115,KES,KES115.00,115.00,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
89503,6164004454192,Santa Maria Black Beans In Brine 400g,FOOD,DRY,SANTA MARIA,Kenya,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Tins, Jars & Packets/Canned Vegetables&#39;/Baked Beans",400g,pieces,1,1,10,245,KES,KES245.00,245.00,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
246932,5011053023545,Bazooka Rattlers Sweet Candy 120g,FOOD,DRY,BAZOOKA,,Carrefour,Food Cupboard,FKEN1700000,Food Cupboard/Chocolate & Confectionery/Candy/Jellies,,pieces,1,1,10,398,KES,KES398.00,398.00,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
144605,6164000449710,Java House Crispy Crunchy Granola Bar 70gr,FOOD,DRY,JAVA,Kenya,Carrefour,Food Cupboard,FKEN1700000,Food Cupboard/Chocolate & Confectionery/Chocolates/Loose Chocolate,70g,pieces,1,1,10,159,KES,KES159.00,159.00,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
31036,5010029001808,Alpen Original Swiss Style Muesli Cereal 375g,FOOD,DRY,ALPEN,United Kingdom,Carrefour,Food Cupboard,FKEN1700000,Food Cupboard/Breakfast Cereals & Bars/Muesli,375g,pieces,1,1,10,595,KES,KES595.00,595.00,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
